# Source: pdfcpu@v0.12.0 pdfcpu.CharWidth() public API (pkg/font/metrics.go:303 — github.com/pdfcpu/pdfcpu/pkg/font)
# Backed by github.com/pdfcpu/pdfcpu/internal/corefont/metrics — files: gen.go, metrics.go, standard.go (Go-internal, unimportable)
# Generated via: go run ./testdata/regen_widths.go > standard14_widths.dat (calls font.CharWidth for every Standard 14 font × every AGL glyph)
# Spec reference: PDF 32000-1:2008 §9.6.2.2 (Standard Type 1 Fonts) — readers SHALL use AFM widths when /Widths absent.
# Field order: font_name<TAB>glyph_name<TAB>advance_width (units = 1/1000 em)
Helvetica	Ubreve	1000
Helvetica	Ucaron	1000
Helvetica	Ucircle	1000
Helvetica	Ucircumflex	722
Helvetica	Ucircumflexbelow	1000
Helvetica	Ucircumflexsmall	1000
Helvetica	Ucyrillic	1000
Helvetica	Udblacute	1000
Helvetica	Udblgrave	1000
Helvetica	Udieresis	722
Helvetica	Udieresisacute	1000
Helvetica	Udieresisbelow	1000
Helvetica	Udieresiscaron	1000
Helvetica	Udieresiscyrillic	1000
Helvetica	Udieresisgrave	1000
Helvetica	Udieresismacron	1000
Helvetica	Udieresissmall	1000
Helvetica	Udotbelow	1000
Helvetica	Ugrave	722
Helvetica	Ugravesmall	1000
Helvetica	Uhookabove	1000
Helvetica	Uhorn	1000
Helvetica	Uhornacute	1000
Helvetica	Uhorndotbelow	1000
Helvetica	Uhorngrave	1000
Helvetica	Uhornhookabove	1000
Helvetica	Uhorntilde	1000
Helvetica	Uhungarumlaut	1000
Helvetica	Uhungarumlautcyrillic	1000
Helvetica	Uinvertedbreve	1000
Helvetica	Ukcyrillic	1000
Helvetica	Umacron	1000
Helvetica	Umacroncyrillic	1000
Helvetica	Umacrondieresis	1000
Helvetica	Umonospace	1000
Helvetica	Uogonek	1000
Helvetica	Upsilon	1000
Helvetica	Upsilon1	1000
Helvetica	Upsilonacutehooksymbolgreek	1000
Helvetica	Upsilonafrican	1000
Helvetica	Upsilondieresis	1000
Helvetica	Upsilondieresishooksymbolgreek	1000
Helvetica	Upsilonhooksymbol	1000
Helvetica	Upsilontonos	1000
Helvetica	Uring	1000
Helvetica	Ushortcyrillic	1000
Helvetica	Usmall	1000
Helvetica	Ustraightcyrillic	1000
Helvetica	Ustraightstrokecyrillic	1000
Helvetica	Utilde	1000
Helvetica	Utildeacute	1000
Helvetica	Utildebelow	1000
Helvetica	V	667
Helvetica	Vcircle	1000
Helvetica	Vdotbelow	1000
Helvetica	Vecyrillic	1000
Helvetica	Vewarmenian	1000
Helvetica	Vhook	1000
Helvetica	Vmonospace	1000
Helvetica	Voarmenian	1000
Helvetica	Vsmall	1000
Helvetica	Vtilde	1000
Helvetica	W	944
Helvetica	Wacute	1000
Helvetica	Wcircle	1000
Helvetica	Wcircumflex	1000
Helvetica	Wdieresis	1000
Helvetica	Wdotaccent	1000
Helvetica	Wdotbelow	1000
Helvetica	Wgrave	1000
Helvetica	Wmonospace	1000
Helvetica	Wsmall	1000
Helvetica	X	667
Helvetica	Xcircle	1000
Helvetica	Xdieresis	1000
Helvetica	Xdotaccent	1000
Helvetica	Xeharmenian	1000
Helvetica	Xi	1000
Helvetica	Xmonospace	1000
Helvetica	Xsmall	1000
Helvetica	Y	667
Helvetica	Yacute	667
Helvetica	Yacutesmall	1000
Helvetica	Yatcyrillic	1000
Helvetica	Ycircle	1000
Helvetica	Ycircumflex	1000
Helvetica	Ydieresis	1000
Helvetica	Ydieresissmall	1000
Helvetica	Ydotaccent	1000
Helvetica	Ydotbelow	1000
Helvetica	Yericyrillic	1000
Helvetica	Yerudieresiscyrillic	1000
Helvetica	Ygrave	1000
Helvetica	Yhook	1000
Helvetica	Yhookabove	1000
Helvetica	Yiarmenian	1000
Helvetica	Yicyrillic	1000
Helvetica	Yiwnarmenian	1000
Helvetica	Ymonospace	1000
Helvetica	Ysmall	1000
Helvetica	Ytilde	1000
Helvetica	Yusbigcyrillic	1000
Helvetica	Yusbigiotifiedcyrillic	1000
Helvetica	Yuslittlecyrillic	1000
Helvetica	Yuslittleiotifiedcyrillic	1000
Helvetica	Z	611
Helvetica	Zaarmenian	1000
Helvetica	Zacute	1000
Helvetica	Zcaron	1000
Helvetica	Zcaronsmall	1000
Helvetica	Zcircle	1000
Helvetica	Zcircumflex	1000
Helvetica	Zdot	1000
Helvetica	Zdotaccent	1000
Helvetica	Zdotbelow	1000
Helvetica	Zecyrillic	1000
Helvetica	Zedescendercyrillic	1000
Helvetica	Zedieresiscyrillic	1000
Helvetica	Zeta	1000
Helvetica	Zhearmenian	1000
Helvetica	Zhebrevecyrillic	1000
Helvetica	Zhecyrillic	1000
Helvetica	Zhedescendercyrillic	1000
Helvetica	Zhedieresiscyrillic	1000
Helvetica	Zlinebelow	1000
Helvetica	Zmonospace	1000
Helvetica	Zsmall	1000
Helvetica	Zstroke	1000
Helvetica	a	556
Helvetica	aabengali	1000
Helvetica	aacute	556
Helvetica	aadeva	1000
Helvetica	aagujarati	1000
Helvetica	aagurmukhi	1000
Helvetica	aamatragurmukhi	1000
Helvetica	aarusquare	1000
Helvetica	aavowelsignbengali	1000
Helvetica	aavowelsigndeva	1000
Helvetica	aavowelsigngujarati	1000
Helvetica	abbreviationmarkarmenian	1000
Helvetica	abbreviationsigndeva	1000
Helvetica	abengali	1000
Helvetica	abopomofo	1000
Helvetica	abreve	1000
Helvetica	abreveacute	1000
Helvetica	abrevecyrillic	1000
Helvetica	abrevedotbelow	1000
Helvetica	abrevegrave	1000
Helvetica	abrevehookabove	1000
Helvetica	abrevetilde	1000
Helvetica	acaron	1000
Helvetica	acircle	1000
Helvetica	acircumflex	556
Helvetica	acircumflexacute	1000
Helvetica	acircumflexdotbelow	1000
Helvetica	acircumflexgrave	1000
Helvetica	acircumflexhookabove	1000
Helvetica	acircumflextilde	1000
Helvetica	acute	333
Helvetica	acutebelowcmb	1000
Helvetica	acutecmb	1000
Helvetica	acutecomb	1000
Helvetica	acutedeva	1000
Helvetica	acutelowmod	1000
Helvetica	acutetonecmb	1000
Helvetica	acyrillic	1000
Helvetica	adblgrave	1000
Helvetica	addakgurmukhi	1000
Helvetica	adeva	1000
Helvetica	adieresis	556
Helvetica	adieresiscyrillic	1000
Helvetica	adieresismacron	1000
Helvetica	adotbelow	1000
Helvetica	adotmacron	1000
Helvetica	ae	889
Helvetica	aeacute	1000
Helvetica	aekorean	1000
Helvetica	aemacron	1000
Helvetica	afii00208	1000
Helvetica	afii08941	1000
Helvetica	afii10017	1000
Helvetica	afii10018	1000
Helvetica	afii10019	1000
Helvetica	afii10020	1000
Helvetica	afii10021	1000
Helvetica	afii10022	1000
Helvetica	afii10023	1000
Helvetica	afii10024	1000
Helvetica	afii10025	1000
Helvetica	afii10026	1000
Helvetica	afii10027	1000
Helvetica	afii10028	1000
Helvetica	afii10029	1000
Helvetica	afii10030	1000
Helvetica	afii10031	1000
Helvetica	afii10032	1000
Helvetica	afii10033	1000
Helvetica	afii10034	1000
Helvetica	afii10035	1000
Helvetica	afii10036	1000
Helvetica	afii10037	1000
Helvetica	afii10038	1000
Helvetica	afii10039	1000
Helvetica	afii10040	1000
Helvetica	afii10041	1000
Helvetica	afii10042	1000
Helvetica	afii10043	1000
Helvetica	afii10044	1000
Helvetica	afii10045	1000
Helvetica	afii10046	1000
Helvetica	afii10047	1000
Helvetica	afii10048	1000
Helvetica	afii10049	1000
Helvetica	afii10050	1000
